root/Sub-SaharanAfricaGabon,root,0,0,0,0,0,0,0,0,0,0,280000.0,0,0,0,0,0,50000.0,70000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/Sub-SaharanAfricaGambiaThe,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,0,0,40000.0
root/Sub-SaharanAfricaGhana,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,0,0,10000.0,0
root/Sub-SaharanAfricaGuinea,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,80000.0,40000.0,20000.0,40000.0,130000.0,180000.0,120000.0,20000.0,0,70000.0
root/Sub-SaharanAfricaGuineaBissau,root,0,810000.0,1150000.0,510000.0,12340000.0,13280000.0,13860000.0,14030000.0,13830000.0,83370000.0,13250000.0,30660000.0,16220000.0,10760000.0,13810000.0,15030000.0,13380000.0,6640000.0,8250000.0,12130000.0,13520000.0,14760000.0,15770000.0,17840000.0,14430000.0,15720000.0,13670000.0,9510000.0,8040000.0,11160000.0,13850000.0,12970000.0
root/Sub-SaharanAfricaKenya,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,0,0,0,0,20000.0,0,10000.0,0,0,0,0,0,0,10000.0
root/Sub-SaharanAfricaLiberia,root,0,0,0,0,0,0,0,0,0,10000.0,0,0,0,0,0,0,0,0,0,80000.0,580000.0,180000.0,240000.0,210000.0,0,0,0,0,0,0,0,0
root/Sub-SaharanAfricaMadagascar,root,0,0,0,0,0,0,0,0,0,0,0,0,20000.0,0,0,10000.0,0,50000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/Sub-SaharanAfricaMalawi,root,0,0,0,0,0,0,0,20000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/Sub-SaharanAfricaMali,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.0,0,0,0,0,20000.0,0,0,0,0,10000.0,0,10000.0,40000.0,30000.0,0,40000.0
root/Sub-SaharanAfricaMauritania,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000.0,240000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0
root/Sub-SaharanAfricaMozambique,root,0,3590000.0,5610000.0,18070000.0,27800000.0,43420000.0,99500000.0,161040000.0,104870000.0,39190000.0,59070000.0,51360000.0,89370000.0,61530000.0,52650000.0,32810000.0,34260000.0,23900000.0,19110000.0,24250000.0,22560000.0,21670000.0,21630000.0,25110000.0,68000000.0,112620000.0,219190000.0,80240000.0,66930000.0,53410000.0,18970000.0,24120000.0
