root/c/JuliusSweetland.OptiKey.UnitTests/UI/Utilities,root/c/JuliusSweetland.OptiKey.UnitTests/UI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
root/c/JuliusSweetland.OptiKey.UnitTests/UI/Utilities/DrawingUtilsTests.cs,root/c/JuliusSweetland.OptiKey.UnitTests/UI/Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
root/c/JuliusSweetland.OptiKey.UnitTests/UI/ViewModels,root/c/JuliusSweetland.OptiKey.UnitTests/UI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460.0,0,1460.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1457.0
root/c/JuliusSweetland.OptiKey.UnitTests/UI/ViewModels/MainViewModelSpecifications,root/c/JuliusSweetland.OptiKey.UnitTests/UI/ViewModels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140.0,0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0,1141.0
root/c/JuliusSweetland.OptiKey.UnitTests/UI/ViewModels/MainViewModelSpecifications/MainViewModelTestBase.cs,root/c/JuliusSweetland.OptiKey.UnitTests/UI/ViewModels/MainViewModelSpecifications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
root/c/JuliusSweetland.OptiKey.UnitTests/UI/ViewModels/MainViewModelSpecifications/WhenAttachServiceEventHandlers.cs,root/c/JuliusSweetland.OptiKey.UnitTests/UI/ViewModels/MainViewModelSpecifications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.0,0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,305.0
root/c/JuliusSweetland.OptiKey.UnitTests/UI/ViewModels/MainViewModelSpecifications/WhenConstruct.cs,root/c/JuliusSweetland.OptiKey.UnitTests/UI/ViewModels/MainViewModelSpecifications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.0,0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0
root/c/JuliusSweetland.OptiKey.UnitTests/UI/ViewModels/MainViewModelSpecifications/WhenFireKeySelectionEvent.cs,root/c/JuliusSweetland.OptiKey.UnitTests/UI/ViewModels/MainViewModelSpecifications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
root/c/JuliusSweetland.OptiKey.UnitTests/UI/ViewModels/MainViewModelSpecifications/WhenPointToKeyValueMap.cs,root/c/JuliusSweetland.OptiKey.UnitTests/UI/ViewModels/MainViewModelSpecifications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
root/c/JuliusSweetland.OptiKey.UnitTests/UI/ViewModels/MainViewModelSpecifications/WhenRaiseToastNotification.cs,root/c/JuliusSweetland.OptiKey.UnitTests/UI/ViewModels/MainViewModelSpecifications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
